Date,Personal Finance Current,Personal Finance Expected,Business Condition 12 Months,Business Condition 5 Years,Buying Conditions,Current Index,Expected Index,CPI,GSCPI,WTI,총대출금,무담보콜금리(1일),국고채(1년),국고채(10년),"회사채(3년, AA-)","회사채(3년, BBB-)",주택담보대출-예금취급기관,원/미국달러(매매기준율) 평균,원/미국달러(매매기준율) 말일,"M1(평잔, 원계열)","M1(말잔, 원계열)","M1(평잔, 계절조정계열)","M1(말잔, 계절조정계열)",금리 스프레드,무담보콜금리 차분,국고채1년 차분,국고채10년 차분,주택담보대출금리 차분,a_htpi,a_atpi,a_rpi,KOSPI,경제활동인구,경제활동참가율,실업률,경제활동참가율d,실업률d,전산업생산지수,경기종합지수(동행지수순환변동치),제조업평균가동률,산업별생산지수,산업별출하지수,산업별재고지수,소매판매액지수,소비자동향조사,경제심리지수,소비자물가지수,기대인플레이션율,관리물가지수,생산자물가지수,공급물가지수,수입물가지수,수입물량지수,수입금액지수,순상품교역조건지수,소득교역조건지수
2009/10,69,117,81,76,120,73.7,68.6,216.509,-0.45,78.94999695,"958,048.50",1.99,3.52,5.45,5.6,11.8,"331,159.40","1,175.25","1,200.60","371,531.70","372,262.60","375,978.20","376,039.70",1.93,0,0.08,0.07,0.13,78,73.2,78.9,"1,580.69",24648,60.9,3.6,0,-0.1,80.3,99.1,78.2,80.029,85.684,56.26,69.5,99,112.9,84.235,3.5,96.13655196,92.67,96.02,116.25,69.73,78.17,108.91,66.29
2009/11,63,112,70,83,114,68.8,66.5,217.234,-0.79,79.97000122,"963,885.10",2,3.28,5.39,5.43,11.6,"333,097.80","1,164.23","1,167.40","370,979.70","374,320.20","374,368.80","377,088.60",2.11,0.01,-0.24,-0.06,-0.03,78.2,73.4,78.4,"1,555.60",24686,61,3.7,-0.1,0.1,81.8,99.1,78.9,81.653,87.481,56.861,69,95,109.3,84.384,3.3,96.12644246,92.99,97.08,118.49,65.32,74.94,107.12,65
2009/12,73,116,79,81,128,78,68.9,217.347,-0.62,81.43000031,"953,505.20",2,3.3,5.31,5.35,11.45,"335,906.30","1,166.45","1,167.60","376,977.30","389,394.50","374,251.80","380,301.40",2.01,0,0.02,-0.08,0.03,78.3,73.5,77.9,"1,682.77",24590,60.7,3.6,-1.5,0.2,91.2,99,79.4,84.214,89.899,57.813,73.5,94,110.6,84.682,3.2,96.0694324,93.46,97.57,119.1,71.32,84.16,105.31,66.78
2010/01,77,110,84,86,133,81.1,70.1,217.488,-0.33,84.11000061,"955,782.20",2,3.29,5.35,5.4,11.47,"336,072.70","1,138.82","1,156.50","381,218.20","386,966.90","377,709.60","381,654.20",2.06,0,-0.01,0.04,-0.02,78.4,73.6,78.6,"1,602.43",24836,61.2,4.6,0,1.5,79.3,99.2,79.3,81.813,86.524,63.288,66.7,94,113.6,85.351,3.1,96.46079888,93.87,98.3,118.58,69.17,81.1,108.03,60.5
2010/02,75,109,80,84,136,81.8,68.4,217.281,-0.17,91.37999725,"958,052.80",2,3.12,5.3,5.32,11.39,"337,116.90","1,157.08","1,158.40","387,858.60","390,792.40","382,557.20","382,828.10",2.18,0,-0.17,-0.05,-0.13,78.6,73.9,78.7,"1,594.58",24747,60.9,4,-0.2,-0.2,77.6,99.7,79.8,74.857,79.244,64.398,65.6,94,116.8,85.523,3.1,96.42229721,94.03,98.8,118.94,66.78,79.5,106.7,58.32
2010/03,77,112,78,82,136,82.4,67.9,217.353,0.35,92.19000244,"962,695.90",2.01,2.83,4.92,5.02,11.08,"339,197.80","1,137.64","1,130.80","386,015.40","384,902.10","383,343.90","386,158.40",2.09,0.01,-0.29,-0.38,-0.28,78.7,74.1,78.6,"1,692.85",24752,60.9,3.7,0.8,-0.7,87.4,100.1,80.6,88.421,94.08,63.484,69.5,94,115.6,85.696,3,96.46812067,94.47,99.13,119.91,77.61,91.34,108.51,71.1
2010/04,76,108,80,77,132,81,66.5,217.403,0.27,96.97000122,"967,784.20",2,2.67,4.91,4.69,10.75,"341,352.90","1,117.11","1,115.50","388,174.70","386,243.60","387,884.90","389,151.10",2.24,-0.01,-0.16,-0.01,-0.4,78.9,74.2,77.8,"1,741.56",24885,61.1,3.6,1.1,-0.4,84.1,100.3,81,87.986,93.527,64.071,68.6,94,117,86.041,3,96.53787821,95.16,99.73,120.97,75.45,91.02,107.41,71.5
2010/05,77,110,83,82,132,81,68.8,217.29,0.41,106.7200012,"974,047.50",2.01,2.73,4.95,4.48,10.54,"343,616.70","1,163.11","1,200.20","394,880.20","397,348.20","393,796.90","401,124.70",2.22,0.01,0.06,0.04,-0.29,78.9,74.2,77.3,"1,641.25",24939,61.2,3.2,0.6,-0.5,84.9,100.7,80.6,87.029,91.592,64.724,71.6,93,116.3,86.128,3,96.57318212,95.96,101.17,124.39,72.29,89.18,104.81,68.79
2010/06,82,116,79,84,139,85.6,69.8,217.199,-0.05,113.9300003,"975,225.80",2,2.92,4.93,4.65,10.62,"346,343.40","1,212.33","1,210.30","400,132.80","407,134.50","398,971.50","402,894.50",2.01,-0.01,0.19,-0.02,-0.16,78.9,74.2,77,"1,698.29",24967,61.2,3.5,0.1,0.3,87.5,100.8,80.8,88.943,94.357,64.071,69.8,95,115.1,86.041,2.9,96.55322123,96.07,102.01,127.31,72.89,89.38,104.1,71.49
2010/07,74,109,66,73,123,76.5,62.3,217.605,-0.05,95.41999817,"978,910.00",2.21,3.14,4.91,4.81,10.75,"348,923.30","1,207.30","1,187.20","403,785.10","401,594.60","403,470.10","403,197.00",1.77,0.21,0.22,-0.02,0.08,78.8,74,76.7,"1,759.33",25117,61.5,3.8,0.1,0.2,84.7,101,81.1,88.855,93.159,65.833,71.1,94,115.3,86.214,3,96.75500335,96.31,102.11,126.84,74.72,90.19,104.75,73.35
2010/08,82,107,69,75,120,78.3,62.9,217.923,0.31,95.69999695,"978,486.60",2.27,3.13,4.68,4.68,10.62,"348,915.40","1,179.92","1,189.10","400,882.50","396,132.80","405,513.00","404,745.40",1.55,0.06,-0.01,-0.23,0.11,78.7,74,76.6,"1,742.75",25000,61.1,3.5,-1,-0.4,81.6,100.6,79.2,83.899,89.473,66.028,68.6,95,113.8,86.647,3.1,97.00336648,96.6,101.91,126.68,75.02,90.29,104.4,69.5
2010/09,82,108,61,73,123,79.6,60.9,218.275,0.37,88.80999756,"983,395.20",2.27,2.99,4.28,4.41,10.36,"350,814.90","1,167.01","1,142.00","404,413.50","398,296.70","408,000.20","402,569.10",1.29,0,-0.14,-0.4,-0.01,78.7,74,77.2,"1,872.81",25013,61.1,3.8,0.1,0.1,83.7,100.2,79.5,84.769,89.933,65.767,74,91,114.1,87.337,3.1,97.35027821,97.16,102.39,126.54,73.12,89.76,102.48,69.65
2010/10,78,110,67,70,119,76.6,61.9,219.035,0.68,79.19999695,"991,773.60",2.26,2.8,4.11,4.13,10.14,"353,400.60","1,123.45","1,126.60","405,000.10","408,217.40","410,746.00","410,101.00",1.31,-0.01,-0.19,-0.17,-0.06,78.9,74.2,77.7,"1,882.95",25056,61.1,3.7,0.2,-0.1,85.4,99.7,80.3,91.463,97.029,66.551,74.8,92,111.8,87.337,3.3,97.3657486,97.52,102.45,124.95,75.51,93.89,101.62,76.15
2010/11,81,109,71,78,131,82.1,64.8,219.59,0.45,93.19000244,"997,054.20",2.37,2.92,4.48,4.19,10.27,"356,505.90","1,126.20","1,157.30","414,912.80","416,070.80","418,390.00","419,332.90",1.56,0.11,0.12,0.37,-0.09,79.1,74.5,78.3,"1,904.63",24970,60.9,3.3,-0.4,-0.3,86.1,99.7,80.7,91.637,97.674,66.616,75.3,94,113.3,86.906,3.2,96.94828603,97.85,103.23,127.37,77.62,98.61,100.54,73.26
2010/12,80,112,79,78,140,85.3,67.5,220.472,0.7,100.3600006,"987,148.10",2.5,2.87,4.46,4.17,10.21,"359,825.80","1,147.55","1,138.90","425,673.90","427,791.60","422,564.60","418,093.50",1.59,0.13,-0.05,-0.02,0.02,79.4,74.9,79.2,"2,051.00",25148,61.2,3.7,-0.9,0.5,95,100.1,82.3,93.637,99.24,68.051,78.7,93,111.8,87.251,3.2,96.91502346,98.76,104.88,133.08,79.23,102.52,99.55,74.69
2011/01,85,110,87,80,126,81.8,69.3,221.187,0.77,98.83000183,"993,802.10",2.66,3.09,4.69,4.52,10.52,"361,370.60","1,120.07","1,114.30","429,368.10","433,252.50","425,162.00","430,378.80",1.6,0.16,0.22,0.23,0.13,79.7,75.3,80.5,"2,069.73",24959,60.7,3.5,-1.1,0.3,85.9,101,83.8,91.551,97.49,68.181,77.2,92,111.6,88.288,3.6,97.63424022,100.28,105.91,132.46,81.76,108.42,97.4,69.92
2011/02,91,114,85,87,133,86.9,71.6,221.898,0.36,107.0699997,"1,001,239.20",2.75,3.39,4.76,4.72,10.74,"363,460.70","1,118.14","1,127.90","432,482.80","432,542.70","426,979.70","430,207.40",1.37,0.09,0.3,0.07,0.06,80.3,76,81.8,"1,939.30",25228,61.3,3.7,0.8,0.7,77.3,100.8,80.5,79.987,86.156,67.137,68.5,92,113.1,88.892,3.7,97.56048268,101.03,107.18,136.18,69.45,94.09,97.42,62.22
2011/03,80,103,60,67,133,82.5,57.9,223.046,0.72,103.0199966,"1,008,342.80",2.92,3.42,4.51,4.54,10.58,"366,083.70","1,122.45","1,107.20","430,936.60","422,368.50","428,379.60","422,908.00",1.09,0.17,0.03,-0.25,0.03,81,76.9,82.8,"2,106.70",25380,61.5,3.8,1.1,-0.2,90.8,100.9,82,96.159,102.188,68.442,77.1,84,109.8,89.238,3.9,97.88383687,102.24,109.33,141.08,83.3,117.16,96.27,74.42
2011/04,80,102,74,69,133,82.5,61.6,224.093,1.59,86.52999878,"1,020,032.70",3.01,3.43,4.48,4.54,10.58,"369,210.20","1,086.84","1,072.30","425,420.50","426,690.10","424,923.10","425,144.20",1.05,0.09,0.01,-0.03,-0.01,81.9,78,83.3,"2,192.36",25356,61.4,3.5,0.7,-0.6,86.7,100.4,80.6,92.854,98.411,68.964,76.1,86,113.5,89.325,4,97.90964358,102.87,109.8,141.95,78.8,114.1,95.16,71.72
2011/05,83,106,84,88,128,81.9,69.5,224.806,0.92,84.95999908,"1,027,141.80",3.02,3.43,4.34,4.44,10.48,"371,112.40","1,083.54","1,080.60","423,994.70","414,731.70","423,574.80","417,819.90",0.91,0.01,0,-0.14,0.02,82,78.2,83.6,"2,142.47",25421,61.5,3.3,0.6,-0.5,87.3,100.8,80.7,93.202,97.674,70.857,79.6,88,111.3,89.497,3.9,98.39157095,103.18,109.74,138.92,77.31,115.83,91.08,69.14
2011/06,84,108,74,77,128,82,64.7,224.806,0.2,96.47000122,"1,028,822.50",3.2,3.49,4.24,4.4,10.44,"373,466.30","1,081.27","1,078.10","421,885.30","421,696.60","420,951.00","417,457.50",0.75,0.18,0.06,-0.1,-0.03,82.4,78.7,83.8,"2,100.69",25513,61.7,3.3,0.2,0.1,90.2,101,81.5,94.246,98.687,71.639,77.7,87,108.3,89.67,4,98.37093631,102.95,109.85,138.21,77.82,114.8,91.94,70.98
2011/07,77,103,55,64,117,75.7,55.9,225.395,0.29,92.19000244,"1,036,406.50",3.26,3.59,4.23,4.48,10.47,"376,063.10","1,059.50","1,052.60","418,973.10","421,106.10","418,965.90","422,556.00",0.64,0.06,0.1,-0.01,0.03,82.7,79.2,84.2,"2,133.21",25446,61.4,3.3,-0.4,0,86.8,101,80.5,92.159,96.015,72.945,77.7,86,107.4,90.102,4,98.61002793,103.09,109.41,136.49,77.25,113.46,92.2,72.37
2011/08,68,99,40,48,108,68.5,47.6,226.106,-0.09,86.23999786,"1,042,136.70",3.25,3.5,3.96,4.29,10.27,"378,014.70","1,073.17","1,071.70","422,649.30","415,647.00","426,983.40","424,596.20",0.46,-0.01,-0.09,-0.27,0.07,83.2,79.7,84.9,"1,880.11",25487,61.5,3.2,-0.6,-0.3,84.8,101.2,79.5,88.334,93.343,73.075,76,85,106.3,90.707,4.3,98.84466034,103.22,109.61,136.84,78.18,115.33,91.39,69.11
2011/09,77,104,39,52,117,75.2,49.4,226.597,-0.54,88.91000366,"1,052,250.80",3.25,3.41,3.75,4.24,10.18,"379,947.10","1,118.61","1,179.50","425,196.40","418,253.20","428,326.60","421,944.60",0.34,0,-0.09,-0.21,0.03,83.6,80.2,85.5,"1,769.65",25243,60.8,3.3,-0.4,0,87.8,100.8,80.1,90.768,96.015,73.271,79.7,83,105.9,90.62,4.3,98.29917654,103.3,110.91,141.63,79.67,116.71,91.41,72.72
2011/10,77,102,45,58,115,74.9,51.7,226.75,-0.37,91.81999969,"1,064,421.30",3.24,3.46,3.86,4.29,10.22,"382,936.10","1,155.45","1,104.50","421,480.10","418,673.50","427,065.30","425,057.30",0.4,-0.01,0.05,0.11,0.01,83.9,80.5,85.5,"1,909.03",25533,61.5,3.2,0.7,-0.1,88.4,101,80.7,95.376,100.622,75.293,80.3,85,104,90.448,4.3,98.62437207,103.2,111.52,143.01,75.75,110.21,90.51,71.5
2011/11,79,106,52,60,120,77.4,54.9,227.169,0.14,97.48999786,"1,071,358.20",3.26,3.42,3.8,4.24,10.09,"384,750.50","1,132.31","1,150.30","423,111.90","421,516.60","427,208.80","426,157.50",0.38,0.02,-0.04,-0.06,0,84.2,80.9,85,"1,847.51",25508,61.4,3.3,-0.3,0,88.4,100.7,79.9,95.028,99.701,76.728,80.2,88,104.1,90.534,4.2,98.44269162,102.87,110.52,141.01,76.81,109.69,91.39,72.87
2011/12,77,108,70,75,128,79.6,63.6,227.223,-0.04,92.05000305,"1,063,192.50",3.26,3.4,3.81,4.24,10.04,"388,415.90","1,147.45","1,153.30","432,602.20","442,077.50","429,580.90","428,250.30",0.41,0,-0.02,0.01,-0.06,84.3,81.1,84.3,"1,825.74",25537,61.3,3.2,-1.1,0.1,96.6,100.7,78,95.811,101.728,78.23,84.3,85,100,90.879,4.1,98.69079777,102.97,110.53,141.22,81.82,117.19,89.7,73.65
2012/01,88,112,82,82,130,84.2,69.1,227.842,0.39,97.23000336,"1,066,592.20",3.26,3.39,3.8,4.24,10.04,"387,634.70","1,145.85","1,125.00","439,352.90","437,635.80","431,311.30","432,224.30",0.41,0,-0.01,-0.01,0.11,84.5,81.3,85.1,"1,955.79",25498,61.2,3.2,-0.8,0.5,84.7,100.3,79.9,88.681,94.725,77.837,81.4,83,101,91.242,4.2,99.1177743,103.5,111.07,142.61,79,112.49,91.03,64.4
2012/02,87,109,82,90,128,83,70.3,228.329,0.02,93.45999908,"1,069,053.80",3.25,3.41,3.81,4.25,10.02,"388,301.60","1,123.35","1,126.50","437,193.90","434,622.80","433,332.40","434,393.90",0.4,-0.01,0.02,0.01,-0.04,84.5,81.3,85.2,"2,030.25",25659,61.5,3.4,0.6,0.7,84.6,100.7,82.3,92.246,97.766,76.598,74.4,87,104.6,91.588,4.1,99.2793676,104.21,111.52,143.3,80.11,115.16,91.3,71.31
2012/03,97,112,79,89,125,86,69.8,228.807,-0.36,91.97000122,"1,070,385.90",3.25,3.47,3.95,4.36,10.09,"389,347.60","1,125.90","1,137.80","440,075.40","447,429.70","436,939.60","443,130.60",0.48,0,0.06,0.14,-0.02,84.5,81.3,85,"2,014.04",25721,61.6,3.3,0.8,-0.5,91.5,100.5,79.9,97.028,102.281,76.794,80.2,87,105.9,91.614,4.1,98.18097765,104.73,112.48,145.68,78.86,115.66,90.11,72.26
2012/04,88,110,87,92,126,82.9,72.3,229.187,-0.31,96.55999756,"1,076,282.80",3.25,3.45,3.9,4.25,9.96,"390,543.30","1,135.55","1,134.20","437,445.30","433,876.80","437,599.00","438,477.80",0.45,0,-0.02,-0.05,-0.06,84.5,81.3,84.7,"1,981.99",25796,61.8,3.3,1.1,-0.2,86.7,100.6,80.4,92.854,97.858,76.011,78.6,88,109.3,91.605,3.9,97.82964022,104.78,112.65,144.11,75.85,112.96,88.28,68.13
2012/05,93,113,91,94,132,87.2,74.3,228.713,-0.66,105.0299988,"1,080,860.20",3.26,3.37,3.75,4.01,9.63,"391,537.50","1,154.27","1,177.80","438,795.30","436,764.30","439,449.20","440,282.90",0.38,0.01,-0.08,-0.15,-0.09,84.4,81.1,84.5,"1,843.47",25887,61.9,3.1,0.6,-0.4,89.4,100.7,80.4,96.245,101.267,77.12,84,90,105.4,91.769,3.8,97.83137207,104.19,111.85,141.39,78.68,114.7,88.36,71.87
2012/06,85,110,79,81,125,81.5,67.8,228.524,-0.7,107.6500015,"1,083,714.20",3.26,3.29,3.63,3.87,9.48,"392,841.20","1,165.51","1,153.80","441,611.00","449,447.90","440,573.90","439,542.40",0.34,0,-0.08,-0.12,-0.09,84.2,80.9,84.1,"1,854.01",25859,61.8,3.2,-0.1,0.1,90.3,100.6,79,94.942,100.622,74.901,80.3,88,100.9,91.639,3.8,97.98500894,102.93,109.8,136.37,76.51,107.67,89.67,74.7
2012/07,83,108,74,79,130,82.7,65.6,228.59,-0.67,96.37999725,"1,085,112.30",3.08,3.02,3.3,3.6,9.18,"393,148.10","1,143.36","1,136.20","441,760.60","437,340.90","442,623.70","444,308.80",0.28,-0.18,-0.27,-0.33,-0.12,84,80.6,83.5,"1,881.99",25839,61.7,3.1,-0.2,-0.1,88.2,100.8,77.7,92.159,96.936,75.293,81,86,96.4,91.432,3.7,98.24816201,102.48,108.7,135.21,79.72,107.69,93.49,77.05
2012/08,90,108,73,78,139,88.7,65.1,229.918,-0.12,92.72000122,"1,089,617.20",3,2.84,3.09,3.4,8.79,"393,717.80","1,131.69","1,134.60","439,573.20","435,185.00","444,205.40","443,419.90",0.25,-0.08,-0.18,-0.21,-0.23,83.7,80.2,83.4,"1,905.12",25810,61.6,3.2,-0.7,-0.1,84.7,100.1,74,87.203,92.053,77.837,77.2,88,94.7,91.855,3.6,98.46436425,103.11,109.47,137.46,77.46,105.72,93.42,72.33
2012/09,89,113,87,95,132,85.7,73.5,231.015,-0.24,97.48999786,"1,096,901.70",2.99,2.85,3.05,3.31,8.69,"393,380.90","1,124.78","1,118.60","440,034.30","451,773.40","443,654.80","446,432.20",0.2,-0.01,0.01,-0.04,-0.12,83.5,79.9,83.3,"1,996.21",25879,61.7,3.2,0.2,-0.1,89,100,76.4,91.029,97.858,74.706,83.8,86,93.6,92.512,3.5,98.40256425,103.47,109.84,138.46,78.16,109.42,91.49,76.67
2012/10,99,118,96,103,128,88.1,79,231.638,0.02,102.5899963,"1,102,654.70",2.8,2.81,2.97,3.3,8.68,"393,368.70","1,106.93","1,094.10","444,477.80","442,153.90","449,550.60","450,849.70",0.16,-0.19,-0.04,-0.08,-0.06,83.4,79.7,83.4,"1,912.06",25864,61.6,3.1,0,-0.1,88,99.7,78,94.594,99.701,75.75,83.2,87,91.5,92.339,3.3,98.42946257,102.67,108.69,133.89,78.83,111.61,90.3,76.48
2012/11,97,116,97,98,137,90.6,77.7,231.249,-0.33,101.5800018,"1,105,898.10",2.75,2.79,2.99,3.32,8.71,"392,903.80","1,087.52","1,084.70","445,463.90","447,694.20","449,770.10","452,170.40",0.2,-0.05,-0.02,0.02,-0.04,83.3,79.6,82.9,"1,932.90",25792,61.4,3.2,-0.4,0,90.2,100,78.6,97.898,102.281,79.142,84.6,87,90.8,92.011,3.2,98.39041676,101.96,107.5,129.93,80.45,111.99,91.18,79.45
2012/12,91,102,74,77,134,87,63.8,231.221,-0.13,99.73999786,"1,099,781.80",2.75,2.8,3.13,3.3,8.79,"397,812.40","1,076.97","1,071.10","457,778.90","470,010.60","454,552.80","461,093.00",0.33,0,0.01,0.14,-0.03,83.1,79.3,82.1,"1,997.05",25734,61.2,3.1,-1.3,0.1,96.6,100.2,78,95.898,101.452,81.687,86.9,85,91.5,92.175,3.1,98.45668492,101.71,106.68,128.57,80.41,110.6,92.18,74.89
2013/01,85,107,84,75,135,85,66.6,231.679,-0.03,102.7099991,"1,099,778.90",2.76,2.72,3.05,3.2,8.72,"395,255.10","1,065.35","1,082.70","464,914.50","463,438.30","462,205.40","463,033.30",0.33,0.01,-0.08,-0.08,0.01,82.9,79.1,83,"1,961.94",25762,61.2,3.1,-0.6,0.5,88,100.1,80.5,96.68,101.36,83.906,79.7,88,94.6,92.728,3.2,99.0445486,101.87,106.51,127.54,84.74,116.57,92.95,76.04
2013/02,90,110,87,84,140,89,70.2,232.937,-0.36,98.16999817,"1,101,851.10",2.75,2.68,3.04,3.06,8.66,"394,072.40","1,086.68","1,085.40","472,239.60","471,636.00","466,703.90","466,684.80",0.36,-0.01,-0.04,-0.01,-0.11,82.7,78.9,83.1,"2,026.49",25732,61.1,3.2,0.1,0.5,83.5,100.1,77.6,84.595,90.487,81.296,76.1,89,96.6,93.038,3.2,99.01321117,102.57,107.69,131.02,75.42,104.12,93.05,70.37
2013/03,94,109,85,89,140,90.7,70.8,232.282,-0.53,95.95999908,"1,104,331.30",2.74,2.6,2.91,2.95,8.55,"394,484.80","1,102.20","1,112.10","472,430.10","479,127.50","468,960.60","472,618.30",0.31,-0.01,-0.08,-0.13,-0.09,82.7,78.8,83.5,"2,004.89",25823,61.2,3,1,-0.4,91.1,99.7,76.7,95.289,101.543,80.317,82,90,98.6,92.952,3.2,98.66341229,102.16,107.88,129.98,81.05,112.37,92.15,77.75
2013/04,96,105,86,80,137,89.9,67.8,231.797,-0.71,91.16000366,"1,110,645.30",2.75,2.58,2.84,2.91,8.53,"394,136.70","1,121.83","1,108.10","475,330.00","473,512.40","475,323.60","478,262.40",0.26,0.01,-0.02,-0.07,-0.11,82.8,79,83.8,"1,963.95",25991,61.6,3,1.2,-0.3,90.1,99.8,77.2,95.202,100.715,78.751,79.8,90,98.2,92.823,3.1,98.59266704,101.84,107.54,130.1,82.87,112.51,93.07,78.68
2013/05,107,115,100,89,147,98,75.8,231.893,-0.84,80.54000092,"1,116,788.70",2.55,2.59,2.9,2.96,8.59,"395,960.30","1,110.67","1,128.30","475,526.70","481,394.20","476,235.60","485,799.30",0.31,-0.2,0.01,0.06,-0.09,82.9,79.2,84,"2,001.05",26057,61.7,3,0.5,-0.2,90.9,99.7,76.6,96.159,101.636,79.404,83.9,91,97.5,92.823,2.9,98.59916089,101.49,106.61,127.75,81.29,108.73,94.27,83.38
2013/06,100,115,104,93,143,93.8,77.8,232.445,-0.65,66.15000153,"1,125,805.50",2.49,2.66,3.31,3.24,8.87,"399,763.60","1,135.21","1,149.70","486,587.50","502,296.70","486,053.40","492,009.20",0.65,-0.06,0.07,0.41,-0.04,82.9,79.2,83.7,"1,863.32",26123,61.8,3.1,0.2,0.1,91,99.9,76.3,93.724,100.07,77.772,80.7,91,96.7,92.71,2.8,98.62223575,101.48,107.01,130.45,78.78,104.67,95.13,77.6
2013/07,106,113,104,89,149,98.6,76.5,232.9,-0.64,53.27000046,"1,129,168.60",2.48,2.66,3.47,3.38,9.02,"399,803.10","1,127.23","1,113.60","488,982.70","478,885.60","489,355.30","486,514.40",0.81,-0.01,0,0.16,0.04,82.9,79.2,84.3,"1,914.03",26169,61.8,3.2,-0.1,0,89.7,99.8,74.3,93.898,98.687,80.904,82.6,93,95.8,92.909,2.9,98.42969274,101.46,106.68,129.39,84.24,111.46,95.45,79.9
2013/08,102,118,95,82,144,95.2,73.7,233.456,-0.55,48.24000168,"1,135,486.70",2.5,2.66,3.61,3.33,9.02,"400,943.60","1,116.98","1,110.90","481,416.90","485,277.80","485,123.20","488,160.20",0.95,0.02,0,0.14,0.03,82.8,79.1,84.6,"1,926.36",26208,61.9,3.2,-0.5,-0.1,87.4,99.8,76,90.334,96.66,80.578,79.6,91,95.8,93.238,3,98.57650615,101.74,106.74,130.22,80.38,106.73,94.92,78.75
2013/09,96,109,86,76,143,92.6,67.8,233.544,-0.27,59.63000107,"1,141,771.10",2.5,2.67,3.53,3.29,8.99,"401,572.20","1,087.35","1,075.60","490,518.70","493,852.40","492,571.20","497,420.60",0.86,0,0.01,-0.08,0.02,82.8,79.1,85.2,"1,996.96",26280,62,3,0.2,-0.3,88.1,99.7,73.6,87.899,93.435,81.23,82.7,89,96.6,93.419,2.9,98.45581676,101.63,106.25,127.21,79.17,106.38,94.17,76.45
2013/10,96,107,67,74,136,89.9,62.5,233.669,-0.18,60.29999924,"1,151,207.50",2.5,2.66,3.44,3.25,8.96,"403,757.60","1,066.80","1,061.40","491,947.90","495,348.60","497,463.30","501,066.20",0.78,0,-0.01,-0.09,-0.01,83,79.5,85.7,"2,030.09",26354,62.1,3.1,0.2,0,91.9,100,76.9,98.506,103.756,82.405,84.7,91,97.8,93.134,2.9,98.54592067,101.27,105.55,124.12,86.84,117.1,93.78,85.71
2013/11,92,106,79,81,136,88,66.8,234.1,-0.68,59.47000122,"1,161,013.70",2.5,2.705,3.584,3.366,9.066,"406,464.00","1,062.82","1,062.10","499,242.70","505,331.20","502,521.70","504,201.10",0.879,0,0.045,0.144,-0.04,83.2,79.7,85.7,"2,044.87",26400,62.1,3.1,-0.1,-0.1,91.6,100,76.6,97.55,102.649,84.232,86.4,92,98.2,93.116,2.9,98.7775486,101.07,105.13,123.56,83.03,111.24,94.17,82.83
2013/12,100,108,94,86,156,98.6,72.1,234.719,-0.49,47.11999893,"1,154,760.30",2.5,2.685,3.653,3.36,9.058,"410,177.20","1,056.67","1,055.30","509,617.90","515,643.40","506,237.90","505,709.80",0.968,0,-0.02,0.069,-0.03,83.3,79.9,85.7,"2,011.34",26388,62,3.2,-1.2,0.4,98.7,100.2,77.2,98.593,103.756,85.275,87.5,92,98,93.229,2.9,98.93845363,101.3,105.16,124.03,85.19,114.14,94.4,80.11
2014/01,104,114,93,77,147,96.8,71.2,235.288,-0.63,49.20000076,"1,162,583.60",2.5,2.657,3.647,3.319,9.019,"409,978.80","1,064.75","1,079.20","515,742.50","519,487.40","509,835.30","513,084.40",0.99,0,-0.028,-0.006,0.01,83.5,80.2,86.3,"1,941.15",26576,62.4,3.2,-0.3,0.4,89,100.5,78.6,92.594,97.121,85.863,84.5,93,100.6,93.73,2.9,99.88965475,101.57,105.85,123.71,85.41,115.7,92.82,76.86
2014/02,99,116,93,82,148,95.4,72.7,235.547,-0.29,45.09000015,"1,169,134.70",2.49,2.64,3.522,3.28,8.974,"411,749.80","1,071.30","1,067.70","518,475.50","519,601.40","515,482.40","521,302.40",0.882,-0.01,-0.017,-0.125,-0.04,83.7,80.5,86.9,"1,979.99",26783,62.8,3.6,0.8,1.1,85,100.5,77.4,87.986,93.435,84.036,75.8,93,102.8,93.98,2.9,99.8299486,101.7,105.83,124.78,81.13,108.77,93.73,74.08
2014/03,100,117,88,75,148,95.7,70,236.028,-0.62,46.59000015,"1,171,776.10",2.48,2.659,3.543,3.303,8.994,"413,961.00","1,070.89","1,068.80","520,299.00","519,820.10","517,660.00","518,567.50",0.884,-0.01,0.019,0.021,-0.02,83.9,80.8,87.4,"1,985.61",26675,62.5,3.4,0.4,-0.6,93.7,100.6,78.2,98.245,104.216,84.558,84.2,91,100.9,94.153,2.8,99.92120782,101.66,105.82,124.13,87.45,117.37,93.38,83.7
2014/04,110,117,101,81,146,98.7,74.7,236.468,-0.81,37.04000092,"1,183,768.40",2.49,2.653,3.54,3.303,8.998,"417,289.40","1,044.55","1,031.70","518,809.30","516,118.40","519,022.90","522,129.00",0.887,0.01,-0.006,-0.003,0,83.9,80.9,87.4,"1,961.79",26848,62.9,3.6,1.2,-0.1,91.6,100.4,78.7,97.636,102.373,85.275,81.4,93,102.7,94.214,2.9,99.92256425,101.5,104.94,121.07,88.57,118.19,93.62,86.36
